id,source,target,relation,confidence,region,notes,source_name,source_url,source_date,evidence_note,evidence_status,telemetry_edge,verified_edge,provenance_id,provenance_parent,citation_required,last_validated_date,verification_level,verification_status
e925,china_nio__tier1__zf,china_nio__tcu,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_c4f2be2d62,,1,,1,ASSUMED
e926,china_nio__tier1__valeo,china_nio__tcu,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_d615b2c4fa,,1,,1,ASSUMED
e927,china_nio__tier1__forvia,china_nio__tcu,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_be96c6b8df,,1,,1,ASSUMED
e928,china_nio__tier1__aptiv,china_nio__tcu,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_b79422419f,,1,,1,ASSUMED
e929,china_nio__tier1__magna_international,china_nio__tcu,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_3b23b8467b,,1,,1,ASSUMED
e930,china_nio__tier1__lear_corporation,china_nio__tcu,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_8eb9cde2d8,,1,,1,ASSUMED
e931,china_nio__tier1__denso,china_nio__tcu,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_86bd69c939,,1,,1,ASSUMED
e932,china_nio__tier1__aisin,china_nio__tcu,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_ccb7c05e7c,,1,,1,ASSUMED
e933,china_nio__battery__catl,china_nio__holdco,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_ffbf9203f6,,1,,1,ASSUMED
e934,china_nio__battery__byd_battery,china_nio__holdco,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_d8e96f5a80,,1,,1,ASSUMED
e935,china_nio__battery__lg_energy_solution,china_nio__holdco,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_a82194ecfd,,1,,1,ASSUMED
e936,china_nio__battery__sk_on,china_nio__holdco,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_f8e6723f0c,,1,,1,ASSUMED
e937,china_nio__battery__samsung_sdi,china_nio__holdco,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_4e852652c1,,1,,1,ASSUMED
e938,china_nio__battery__panasonic_energy,china_nio__holdco,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_89a77749f4,,1,,1,ASSUMED
e939,china_nio__chip__nvidia,china_nio__os,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_6a8b5e3a03,,1,,1,ASSUMED
e940,china_nio__chip__qualcomm,china_nio__os,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_a12f599251,,1,,1,ASSUMED
e941,china_nio__chip__nxp,china_nio__os,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_28d29e705d,,1,,1,ASSUMED
e942,china_nio__chip__renesas,china_nio__os,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_639ba6340d,,1,,1,ASSUMED
e943,china_nio__chip__infineon,china_nio__os,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_fbe809de4f,,1,,1,ASSUMED
e944,china_nio__chip__stmicroelectronics,china_nio__os,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_f65bc26b8f,,1,,1,ASSUMED
e945,china_nio__chip__texas_instruments,china_nio__os,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_20988f0a41,,1,,1,ASSUMED
e946,china_nio__chip__intel,china_nio__os,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_e078d4b02f,,1,,1,ASSUMED
e947,china_nio__chip__mobileye,china_nio__os,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_afa6eed95e,,1,,1,ASSUMED
e948,china_nio__chip__amd,china_nio__os,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_3fc24da6fe,,1,,1,ASSUMED
e949,china_nio__telco__china_mobile,china_nio__carrier,PARTNERS,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_680add5555,,1,,1,ASSUMED
e950,china_nio__telco__china_unicom,china_nio__carrier,PARTNERS,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_b77f741dfc,,1,,1,ASSUMED
e951,china_nio__telco__china_telecom,china_nio__carrier,PARTNERS,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_0d2cd7efbb,,1,,1,ASSUMED
e952,china_nio__cloudvendor__alibaba_cloud,china_nio__cloud,HOSTS,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_f55f472ceb,,1,,1,ASSUMED
e953,china_nio__cloudvendor__tencent_cloud,china_nio__cloud,HOSTS,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_84c0e3622b,,1,,1,ASSUMED
e954,china_nio__cloudvendor__huawei_cloud,china_nio__cloud,HOSTS,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_a2fc265f4c,,1,,1,ASSUMED
e955,china_nio__api,china_nio__ins__ping_an,POTENTIAL TELEMATICS PARTNER,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_f41c0963ee,,1,,1,ASSUMED
e956,china_nio__api,china_nio__ins__zhongan,POTENTIAL TELEMATICS PARTNER,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_3d8f2d8cce,,1,,1,ASSUMED
e957,china_nio__api,china_nio__chg__state_grid_ev,INTEGRATES WITH,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_6bd9411443,,1,,1,ASSUMED
e958,china_nio__api,china_nio__chg__teld,INTEGRATES WITH,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_51cdf07c5d,,1,,1,ASSUMED
e959,china_nio__api,china_nio__chg__starcharge,INTEGRATES WITH,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_a79543443f,,1,,1,ASSUMED
e960,china_nio__adas__mobileye,china_nio__os,INTEGRATES WITH,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_6476ac270d,,1,,1,ASSUMED
e961,china_nio__adas__mobileye,china_nio__tcu,EXPOSES DATA,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_50ba47954c,,1,,1,ASSUMED
e962,china_nio__adas__nvidia_drive,china_nio__os,INTEGRATES WITH,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_11531c79c0,,1,,1,ASSUMED
e963,china_nio__adas__nvidia_drive,china_nio__tcu,EXPOSES DATA,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_f79b89511f,,1,,1,ASSUMED
e964,china_nio__adas__qualcomm_snapdragon_ride,china_nio__os,INTEGRATES WITH,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_5048af4911,,1,,1,ASSUMED
e965,china_nio__adas__qualcomm_snapdragon_ride,china_nio__tcu,EXPOSES DATA,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_a356a5298b,,1,,1,ASSUMED
e966,china_nio__adas__bosch_adas,china_nio__os,INTEGRATES WITH,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_0f21ca46eb,,1,,1,ASSUMED
e967,china_nio__adas__bosch_adas,china_nio__tcu,EXPOSES DATA,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_5bfb5f4986,,1,,1,ASSUMED
e968,china_nio__adas__continental_adas,china_nio__os,INTEGRATES WITH,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_d1e27043eb,,1,,1,ASSUMED
e969,china_nio__adas__continental_adas,china_nio__tcu,EXPOSES DATA,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_8ab84906ec,,1,,1,ASSUMED
e970,china_nio__adas__aptiv_adas,china_nio__os,INTEGRATES WITH,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_6b6b5403d3,,1,,1,ASSUMED
e971,china_nio__adas__aptiv_adas,china_nio__tcu,EXPOSES DATA,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_e0e2d29f44,,1,,1,ASSUMED
e972,china_nio__api,china_nio__map__baidu_maps_cn,CONSUMES API,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_2915a9b5c6,,1,,1,ASSUMED
e973,china_nio__api,china_nio__map__autonavi_amap_cn,CONSUMES API,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_b63d1fecb5,,1,,1,ASSUMED
e974,china_nio__api,china_nio__map__here_technologies,CONSUMES API,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_db5ec87a16,,1,,1,ASSUMED
e975,china_nio__dealer_vendor__yonyou_dealer_ops,china_nio__dms,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_eca1632df6,,1,,1,ASSUMED
e976,china_nio__dealer_vendor__neusoft_dealer_tech,china_nio__dms,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_a81b270ba9,,1,,1,ASSUMED
e977,china_nio__api,china_nio__fleet__didi_fleet,INTEGRATES WITH,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_35b6767f3e,,1,,1,ASSUMED
e978,china_nio__lake,china_nio__fleet__didi_fleet,EXPOSES DATA,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_6f498dfedf,,1,,1,ASSUMED
e979,china_nio__api,china_nio__fleet__meituan_logistics,INTEGRATES WITH,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_23ff9e63f1,,1,,1,ASSUMED
e980,china_nio__lake,china_nio__fleet__meituan_logistics,EXPOSES DATA,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_061ba34d90,,1,,1,ASSUMED
e981,china_nio__api,china_nio__fleet__huawei_fleet_iot,INTEGRATES WITH,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_07658ed51a,,1,,1,ASSUMED
e982,china_nio__lake,china_nio__fleet__huawei_fleet_iot,EXPOSES DATA,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_a65a0794b6,,1,,1,ASSUMED
e983,china_xpeng__holdco,china_xpeng__os,CONTROLS,medium,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_06819eed53,,1,,1,ASSUMED
e984,china_xpeng__os,china_xpeng__ota,PROCESSES,medium,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_0fef5c8918,,1,,1,ASSUMED
e985,china_xpeng__ota,china_xpeng__tcu,EXPOSES DATA,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_4f67efc975,,1,,1,ASSUMED
e986,china_xpeng__tcu,china_xpeng__carrier,ROUTES DATA,medium,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_c5aa9b0886,,1,,1,ASSUMED
e987,china_xpeng__carrier,china_xpeng__cloud,ROUTES DATA,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_08bd7767af,,1,,1,ASSUMED
e988,china_xpeng__cloud,china_xpeng__stream,INGESTS,medium,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_3332bdbdc3,,1,,1,ASSUMED
e989,china_xpeng__stream,china_xpeng__lake,STORES,medium,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_3345d10dcf,,1,,1,ASSUMED
e990,china_xpeng__lake,china_xpeng__ai,FEEDS,medium,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_004e29f73c,,1,,1,ASSUMED
e991,china_xpeng__lake,china_xpeng__api,EXPOSES DATA,medium,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_a8e8e66aa8,,1,,1,ASSUMED
e992,china_xpeng__gov,china_xpeng__cloud,REGULATORY COMPLIANCE,hard,china,Policy/Regulatory,,2/03/2026,Regulatory obligation; verify local implementation specifics,,ASSUMED,1,0,e_5ffff5313b,,1,,1,ASSUMED
e993,china_xpeng__reg,china_xpeng__ota,MANDATORY REPORTING,hard,china,Policy/Regulatory,,2/03/2026,Regulatory obligation; verify local implementation specifics,,ASSUMED,1,0,e_97dd3c9885,,1,,1,ASSUMED
e994,china_xpeng__api,china_xpeng__dms,INTEGRATES WITH,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_5d252a19f4,,1,,1,ASSUMED
e995,china_xpeng__tcu,china_xpeng__gateway,ROUTES DATA,hard,china,Policy/Regulatory,,2/03/2026,Regulatory obligation; verify local implementation specifics,,ASSUMED,1,0,e_3aee9ad2e2,,1,,1,ASSUMED
e996,china_xpeng__gateway,china_xpeng__carrier,ROUTES DATA,hard,china,Policy/Regulatory,,2/03/2026,Regulatory obligation; verify local implementation specifics,,ASSUMED,1,0,e_7123ba09d6,,1,,1,ASSUMED
e997,china_xpeng__gov,china_xpeng__lake,DATA LOCALIZATION REQUIRED,hard,china,Policy/Regulatory,NPC (PIPL),https://en.npc.gov.cn.cdurl.cn/2021-12/29/c_694559.htm,2/03/2026,PIPL includes domestic storage obligations in certain cases; validate per scope.,VERIFIED,1,1,e_2ae5640b6b,,0,2/03/2026,4,VERIFIED
e998,china_xpeng__tier1__bosch,china_xpeng__tcu,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_f4131c91f7,,1,,1,ASSUMED
e999,china_xpeng__tier1__continental,china_xpeng__tcu,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_63fa8fbdf5,,1,,1,ASSUMED
e1000,china_xpeng__tier1__zf,china_xpeng__tcu,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_370ce72e95,,1,,1,ASSUMED
e1001,china_xpeng__tier1__valeo,china_xpeng__tcu,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_f4dbf72159,,1,,1,ASSUMED
e1002,china_xpeng__tier1__forvia,china_xpeng__tcu,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_97f2511166,,1,,1,ASSUMED
e1003,china_xpeng__tier1__aptiv,china_xpeng__tcu,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_a5e0ddb75e,,1,,1,ASSUMED
e1004,china_xpeng__tier1__magna_international,china_xpeng__tcu,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_ea137b19c6,,1,,1,ASSUMED
e1005,china_xpeng__tier1__lear_corporation,china_xpeng__tcu,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_855fd89c99,,1,,1,ASSUMED
e1006,china_xpeng__tier1__denso,china_xpeng__tcu,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_f31d02662e,,1,,1,ASSUMED
e1007,china_xpeng__tier1__aisin,china_xpeng__tcu,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_e3d6ed71e9,,1,,1,ASSUMED
e1008,china_xpeng__battery__catl,china_xpeng__holdco,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_02a0a2c255,,1,,1,ASSUMED
e1009,china_xpeng__battery__byd_battery,china_xpeng__holdco,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_ecae96efaa,,1,,1,ASSUMED
e1010,china_xpeng__battery__lg_energy_solution,china_xpeng__holdco,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_9a1e62bc0f,,1,,1,ASSUMED
e1011,china_xpeng__battery__sk_on,china_xpeng__holdco,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_9997cb530f,,1,,1,ASSUMED
e1012,china_xpeng__battery__samsung_sdi,china_xpeng__holdco,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_f132c2946f,,1,,1,ASSUMED
e1013,china_xpeng__battery__panasonic_energy,china_xpeng__holdco,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_ce5441abeb,,1,,1,ASSUMED
e1014,china_xpeng__chip__nvidia,china_xpeng__os,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_850280bb53,,1,,1,ASSUMED
e1015,china_xpeng__chip__qualcomm,china_xpeng__os,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_2e627551b5,,1,,1,ASSUMED
e1016,china_xpeng__chip__nxp,china_xpeng__os,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_c7ded47d50,,1,,1,ASSUMED
e1017,china_xpeng__chip__renesas,china_xpeng__os,SUPPLIES,soft,china,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_f3cca14253,,1,,1,ASSUMED
